Nbr_chambre,Surface,Code_postal,Date_achat,Prix
5,302.60057883336594,H0D 5M8,2020/10/21,415124.4739595052
4,301.57713959165136,H6Z 4E6,2018/3/7,393061.0161281536
5,303.2120341700835,H3L 2A6,2019/10/25,393630.55843589705
5,300.28317182574915,H1I 6G6,2020/5/4,385134.47503874317
3,295.14034971628314,H1T 4P9,2020/11/12,444094.80016150675
3,303.0297767122088,H9M 8O6,2018/8/25,386732.02933435945
3,303.92647198829115,H7W 1H8,2019/10/21,410530.70013935806
5,302.7288045794304,H7K 9Z6,2018/4/16,405027.7339973233
3,303.4532005574534,H8O 4M4,2018/11/26,396679.05520474195
5,304.1133961860532,H7J 4N8,2018/8/2,399143.2217580459
4,294.5090963167624,H2I 4F4,2020/4/23,402175.01319865714
3,297.9587931659422,H8G 0X0,2017/3/5,350853.47271089564
3,301.10502096134576,H7Z 9W5,2020/5/19,398566.18619863177
4,299.5370041505445,H8O 9R1,2017/9/19,413670.8324589629
3,304.60402026361976,H0T 0X4,2017/5/14,347237.18558513344
4,302.8568355756991,H8H 7R8,2018/4/6,351369.30103864253
5,300.0375843230276,H3M 7J0,2017/4/4,418991.9212919882
3,306.3789633121103,H8W 2G9,2017/10/8,408809.07962148037
3,300.5351665101918,H0S 3I9,2020/5/13,420670.49149224843
4,299.4588070136368,H2I 3K8,2017/8/13,418660.13815576385
5,301.83387884389657,H0R 7R5,2019/4/16,419385.04936374543
4,298.3249657432348,H4P 9T1,2020/7/8,409792.53250493476
5,296.75097541544665,H7E 3C9,2020/8/11,402367.1847680071
3,296.53830115627983,H2R 1C5,2020/11/3,410381.68672997504
3,298.1468187953363,H6A 5A3,2018/2/10,403752.4142284266
3,295.97945987788006,H8J 6A2,2018/6/18,396993.89260013273
5,293.72766499792334,H0X 4S3,2020/2/10,431146.2534903257
3,303.049456920232,H9U 3V6,2020/9/17,390570.16107626696
5,303.7618788070592,H2C 7T8,2018/6/27,400776.1656170073
5,302.30835990335055,H1X 5Q1,2019/1/18,372592.2135184935
3,302.5879593088944,H3U 0I8,2017/6/17,393582.2710719023
5,302.71531736590174,H4G 9G7,2019/8/23,403770.9789329654
4,295.83455224882374,H3I 3X9,2017/10/16,417248.95486234425
5,296.8380240768644,H5N 8K4,2018/6/26,407655.60848431126
3,301.9124295265532,H6N 1N1,2017/10/20,404794.2436858173
3,300.906161070261,H6P 8V4,2018/7/4,407338.19776061043
3,302.48855549250146,H8Q 5L6,2017/1/26,400116.2138385057
4,297.65349877244034,H9L 8C6,2020/8/21,402969.6081407104
5,299.5476535745178,H5L 5R9,2019/7/11,365610.9217209158
3,300.00989031184685,H6J 8C9,2018/2/5,417083.1065624798
4,301.29669341217374,H9P 0F6,2019/1/2,418006.1678092892
3,299.1057410835519,H0E 6N2,2020/1/2,401137.07622483745
4,298.32874196208223,H9B 2P1,2020/9/1,398601.4866502892
4,297.86021419171607,H2Z 9J5,2019/9/9,407933.7970390956
4,301.90277165960237,H4R 6Y8,2020/5/15,388670.99769182544
5,300.2442381573801,H6J 7H5,2020/3/26,357690.81748076726
5,301.1814594770443,H4Q 1T4,2017/9/13,410014.95284544403
4,297.92618239430016,H3X 0U3,2017/10/3,380351.7833544007
5,297.9514219892913,H8Q 6D9,2017/11/10,394392.98381878604
5,298.23041403934315,H4O 5Q4,2019/8/26,398657.0042184524
5,296.41485915424335,H0T 1A9,2019/2/7,403490.82116481796
5,305.3212771949475,H4H 9K9,2018/5/23,380175.07320209016
3,296.3022491994876,H2C 2W2,2019/3/14,399324.46697463136
5,304.2180152075894,H8K 4V7,2017/3/3,423465.2879591757
3,302.31005792674944,H7Y 6M8,2018/5/18,370733.8424394796
3,299.1151386771984,H5Y 7I2,2017/11/26,425643.98723757046
4,297.55804772112066,H0R 4Z2,2017/11/21,406995.5447429449
5,297.8588530708853,H2Y 6K4,2018/9/26,386726.7368576536
5,297.49931544034786,H3H 5E1,2020/9/16,406226.1344272467
3,300.16062611351197,H0H 6A9,2020/6/24,405750.71276142984
5,298.76135885652303,H4U 1N4,2018/2/24,388693.03921299067
3,296.7928876908328,H2U 4E3,2019/8/8,375469.5061317781
3,305.38972477121536,H8H 5C0,2020/8/7,392973.8992820477
5,296.12705729976744,H9S 0Q6,2019/3/19,405949.371909959
3,300.68989906684203,H6P 4J3,2019/7/5,405383.97880729195
3,298.9899106571823,H0C 7M2,2018/1/23,418407.36008965364
5,305.02970190038116,H6C 3S2,2017/5/18,382666.99205783394
5,296.8030939766817,H3F 3E9,2017/9/15,395907.4226425571
5,298.70213959174276,H3V 7N7,2020/8/8,398637.4609764555
3,297.9503017920011,H3Q 6F6,2019/10/6,396617.6321509826
4,302.8183762372542,H4V 1N1,2018/9/13,388117.2171154024
3,300.1558039362537,H8Y 5O5,2019/6/1,392523.6265646905
4,301.2487167861778,H2Y 9U6,2017/3/4,376529.55550116807
5,299.78686514499,H3F 2P3,2017/11/23,406961.60249018803
3,298.94644196231275,H9G 8S7,2019/4/20,386720.252588738
3,302.74348230140635,H2C 9P0,2018/9/24,395293.8338107104
5,298.582553357179,H0K 5K5,2020/3/18,393221.1554819191
4,300.17987592950067,H8M 4E9,2017/9/23,377976.26213867066
3,300.61715944971866,H4E 1I9,2020/9/13,411959.9698354025
3,299.6421264967986,H6S 3F3,2019/10/6,414041.27378124057
3,299.1464711635176,H6R 5U0,2017/7/2,395124.913504843
5,301.09239131732824,H7N 3J1,2018/9/6,361200.2921162003
3,299.34227477307405,H9J 8N3,2018/7/19,369298.89268347336
5,298.4911698541801,H8A 9S4,2017/10/26,373336.3956457316
5,295.86684976946447,H8R 9Z6,2018/10/4,410409.8076125923
5,303.70688882802347,H8O 7N4,2019/6/19,426450.80888069863
5,301.235755348586,H8A 2H5,2020/5/26,419963.01175012445
3,300.172822860619,H2X 5Z4,2020/1/6,382975.89788791724
5,298.17811264678693,H7G 9G5,2018/5/24,415385.1186110477
3,301.77826841614865,H9F 7E8,2020/5/1,440944.11670117825
4,299.124644548626,H9Z 3I5,2019/2/2,387541.95002937224
4,295.2939956552753,H0C 3G0,2017/9/4,455583.4162492051
5,299.45144972345946,H4Z 7M6,2019/5/2,393519.5751290638
3,302.0791802590876,H7Q 1L7,2019/4/12,396210.61999194394
4,295.60861553233156,H3S 4T4,2018/10/20,346867.90922183247
3,302.4278711711064,H8I 5W6,2019/4/1,378591.79010594555
5,299.51481626349533,H8S 8D5,2020/1/8,393020.72900242294
5,300.7620462110871,H6R 7Q7,2019/1/11,409153.03347856307
3,299.5536494311209,H5S 1I8,2020/2/12,422315.25339763
5,298.49113859712634,H2W 7D8,2018/8/7,386298.18655324134
5,303.3763975198958,H3V 9K3,2020/5/18,385037.9697162325
3,299.48615860846394,H7N 4N3,2018/9/17,381045.18119930883
5,304.2413112862121,H9I 9G3,2019/4/6,397035.39911504684
5,298.1161919167649,H0W 5X7,2017/4/21,412666.99341421074
5,294.2066742433969,H2Z 0W5,2018/10/2,398489.15911639546
5,304.1789665066937,H7I 0R6,2019/1/27,415869.71180613193
3,300.65802730140825,H2I 1C8,2018/2/19,421240.50959140947
5,296.1615164424683,H8X 2C9,2017/8/19,420428.16743378143
3,301.05228962234685,H4I 1M6,2018/1/18,416637.44715065026
4,298.4325058580258,H0B 2L3,2019/10/26,371822.8532267945
5,300.30160648052515,H6X 3E6,2018/2/6,407979.9754281501
3,304.37843299031755,H1S 7E9,2019/11/23,402667.45323821896
4,300.66230347928075,H1Z 8Y9,2018/4/18,387515.4270684191
4,299.21086177895677,H2H 7J6,2020/11/16,386862.4406403746
3,301.13488533850773,H6E 4E5,2020/5/5,436807.1431366162
3,301.1344907670555,H2S 2F1,2018/2/16,401159.8735510705
3,302.63603617839675,H9Q 4W8,2019/6/3,364805.8752800415
5,300.2782708083097,H4N 7X1,2020/1/14,409834.2893395711
4,296.1279868977906,H8A 0Y1,2020/3/20,424315.0084875731
5,295.4644320228325,H3A 2E8,2020/9/5,381736.4076450368
5,302.25199224140135,H8A 6Z4,2019/10/10,421334.95262302883
3,301.7505246942068,H5B 2T0,2017/5/6,415481.24934566754
3,295.7800917413486,H9I 7L6,2020/11/14,387208.5783597752
4,298.3153923868549,H9M 1I3,2018/6/5,373696.6003777043
5,298.53613870358356,H5I 8R0,2020/6/6,400160.1547302881
3,300.3475582965952,H3L 9D7,2018/4/17,379381.9427345407
4,301.0130924148758,H9Y 3Z1,2019/5/12,384481.55347218085
4,298.744003236956,H2Y 5V7,2020/1/24,410725.8838243712
5,301.0530828761621,H7B 9H5,2018/8/24,418517.1100304944
4,298.6858534091946,H6L 3J9,2017/1/3,364749.2607227798
5,302.39594122771604,H3A 0T3,2018/6/19,386612.7944154093
4,293.07363907203694,H6J 6I1,2018/9/1,389464.78591414884
4,303.1299934919787,H7K 5T5,2019/9/7,389925.13003585866
5,301.2409908837345,H6U 6R3,2017/5/2,365171.3796770079
3,305.2840301073913,H2E 9N9,2020/8/16,367546.86751072865
3,298.78938017034426,H3Z 6B8,2018/4/26,438237.62958145957
3,299.1196262230264,H3L 4A9,2020/6/17,408331.01175104536
5,296.5119967001626,H8D 2O6,2020/2/14,401772.8975922799
4,302.4507797766482,H0O 7H8,2018/9/5,376914.96272022993
3,297.0547798775839,H2F 6F0,2020/6/27,376950.62093179324
4,305.6043025495064,H6P 0R6,2017/9/22,417254.0645992762
5,295.0349041572982,H4S 7R9,2020/9/18,420311.82705757546
3,298.12646850754965,H0F 4L5,2017/3/27,347277.6974792279
3,300.820794506042,H2G 9H6,2020/9/7,389446.57302797143
3,301.1007694134344,H9G 4M1,2017/6/5,363363.42427716975
5,295.2677867968235,H6C 0T9,2019/10/4,406273.7939238601
3,301.77583792809327,H7R 6P3,2017/7/24,412985.2745909411
4,298.586204710887,H3V 7N8,2019/2/9,410718.2604374503
3,300.2748348511031,H8F 2O7,2018/1/5,360843.1105800727
3,298.4368825894945,H4D 2W0,2019/1/9,365698.96315417916
4,300.11901832217234,H7S 6R4,2019/8/13,409476.88915621553
3,294.66145564853196,H6X 1V0,2017/7/2,425164.70377136325
4,303.0601596160248,H9X 2J1,2020/2/2,382375.1362354352
5,303.6973939824911,H7L 8M2,2018/11/10,398122.3149672496
5,300.3741238332147,H2H 9Q6,2020/4/13,432947.36111850373
4,302.3802412072845,H7E 4J8,2017/7/17,380829.658392514
4,299.3188907277835,H3W 1O7,2020/10/7,395746.4770841846
5,300.398879998521,H9D 0M3,2020/2/7,411897.4356655478
3,296.92279007071465,H2U 1G1,2020/2/12,393695.94234432135
3,298.2257132058598,H3W 2I8,2018/4/24,397254.21604638064
4,303.89658710904746,H7H 9G4,2019/1/7,395005.40464677935
5,301.33850422609544,H9E 1J6,2019/5/20,384147.8505928414
4,301.6158683754961,H1A 1U9,2018/5/12,432391.07276865
5,306.13310753734936,H9D 8F8,2019/4/16,410173.5129259349
3,299.6475944199564,H5L 3F5,2020/6/26,377582.939269371
3,300.7811652692753,H4M 5P4,2019/7/5,414656.67025271413
4,295.95357719025463,H0J 2K4,2018/1/17,408102.5596369905
3,300.9277437772274,H7H 7P4,2018/10/11,399095.98568077566
3,299.1599337935894,H9Y 8L0,2019/4/1,428993.2024685838
3,303.32606878103064,H9M 8T6,2020/6/16,401870.32636675745
3,300.8239638151237,H6J 6F1,2019/7/15,432235.3693754293
4,302.6084317533995,H6J 2U8,2020/6/19,414095.451763439
3,299.10575670776785,H1W 5A9,2017/3/22,410064.4895049457
3,306.8021889432804,H9P 0S4,2020/5/26,379199.9292297345
5,296.47113418757334,H7P 6A4,2019/8/11,403349.90507292637
3,301.7414409255686,H8V 9R7,2017/7/8,397880.21311897464
5,299.5342854266466,H0S 9B6,2019/4/10,380549.8048955344
3,303.3443687904351,H2T 7Q1,2020/3/9,418708.4519246644
3,300.2412691959659,H1Y 5J0,2017/8/11,396964.3245054102
4,301.4633646878584,H8N 9Y6,2019/2/21,425358.1512014357
3,300.82173081089564,H5Q 5H7,2020/2/24,392691.1844797641
4,303.8869219114747,H5O 0I7,2018/4/9,365759.3793362084
5,299.1340637660891,H9A 2K1,2018/4/7,367569.0446692577
3,301.2777081019959,H8F 0D3,2017/10/25,383419.3012381563
5,296.9038208319287,H8L 4R2,2017/4/18,431138.1071716036
3,300.070843059652,H5X 0X0,2020/8/17,414329.59183156583
3,296.06336937660893,H0V 5N4,2018/2/26,357948.4082655818
3,300.3651953957208,H8M 2V7,2017/3/25,393611.1637308571
5,302.7043990016809,H4J 5Q5,2019/8/9,382186.27312254184
5,302.2257637600077,H8O 0W4,2020/8/2,396965.1390804332
3,298.36863370874363,H0F 6M1,2018/6/1,444805.46015465976
3,302.93210027490113,H7I 5H9,2017/10/18,413491.88308499847
3,299.3331382530803,H0L 6Y1,2017/7/11,442203.67487805674
4,297.74506271652274,H3V 3G6,2020/7/1,364485.2830173198
5,303.80731985184076,H4L 6K0,2020/5/9,408276.55987211585
3,297.5981433972629,H9S 2H8,2019/10/15,377911.4741857886
4,296.60385865064234,H0Q 8D5,2020/9/4,399709.4801856974
3,300.00653135599134,H7Q 3T8,2019/6/21,396665.0849089439
3,292.68857975908355,H2U 6C0,2017/10/2,420523.26606672344
5,298.2836267402329,H0U 5P6,2019/10/23,408650.5136439473
3,300.23226646951105,H7L 3E5,2019/8/24,435173.90247024404
5,301.5055551291343,H3C 2A1,2019/2/25,405423.9022268022
5,302.23770628655075,H5V 8G3,2019/8/7,403086.47938609234
5,298.01457997096054,H2D 6B5,2018/5/17,397332.2081839026
5,305.55161947460255,H2Y 9L1,2019/6/6,399709.6253946462
4,300.37639265299384,H2J 8O8,2019/4/15,407103.7737859368
4,297.8216589289908,H0Z 3J0,2019/5/3,387383.7600712861
5,298.772140939139,H9T 6M0,2020/10/5,398552.1100787292
5,298.80780367951746,H3P 8G3,2018/6/12,365658.7047215606
3,294.163128158264,H7S 8K4,2020/8/16,370991.0204882284
4,296.7208226099331,H4S 2V3,2020/4/10,397881.45281356206
5,294.00611702247426,H6A 8Z1,2018/8/19,414706.0002138606
3,297.12903670270276,H6W 0H8,2019/4/12,382512.56553752476
3,301.3330339280889,H7U 4O7,2019/3/25,394071.889701689
3,299.0287280648271,H1Q 9H2,2020/10/18,397891.7698690927
4,303.9419384557319,H7K 2Y2,2017/3/21,382692.57872924226
4,301.34674806739577,H1U 1H7,2018/9/11,384684.29145705176
3,302.04869677742613,H8K 6T8,2017/6/3,379723.6020051983
3,295.272091729901,H8N 2E3,2017/8/14,398806.1601610737
3,298.9116004963577,H9X 9E7,2018/11/23,401427.2677319619
5,301.2081247854139,H1P 4V3,2020/6/18,413986.6592706511
3,300.9526411187373,H5M 8S8,2018/3/25,381330.1334143527
4,299.39638625197796,H3H 8W9,2020/5/23,384374.3852416947
5,297.53012136261816,H0L 4O6,2018/7/7,414656.97506700497
5,303.1824981405722,H7S 0B4,2017/10/8,418089.32195667207
4,300.0636892826273,H9G 3S3,2018/8/3,394399.99736122147
5,299.35579059107454,H9W 8P7,2017/10/24,404809.76230571984
4,302.4814342265933,H3A 1Y5,2018/8/21,405305.0497854043
5,296.4336525077261,H3D 6P7,2019/9/21,431811.5976734413
4,299.29374727020564,H2R 2V5,2019/7/10,415705.37010894524
3,303.55703333400567,H0Q 2Y4,2019/4/5,408433.42886135157
4,297.5720221569565,H5J 5T0,2017/11/24,391388.7508876217
3,307.51908582695376,H2A 7M6,2019/4/2,401320.6680997652
3,303.51106035624423,H8I 2Q3,2020/11/25,408214.28443314886
4,301.05925062304857,H8G 7U5,2020/3/7,382849.6554071522
5,298.88502194211185,H2T 5B2,2020/6/8,399306.5908030749
3,296.2155269472701,H8V 8D0,2018/5/13,420604.0772603167
5,298.59036222609814,H9E 2G6,2018/3/6,415552.9243454552
4,301.2247686216422,H1J 6X4,2019/1/2,414684.23428517545
3,302.11910746247327,H8T 0E9,2019/1/3,396084.2558966122
4,301.7853064955467,H8B 8B0,2020/4/15,379319.84085655934
4,300.0105139430108,H8I 2Z2,2017/11/24,383085.1312855522
4,298.758757959221,H4Q 8D6,2018/7/22,419604.7041737024
3,304.3572315268373,H9B 6D1,2017/9/21,398753.2345603386
5,299.01737858001115,H5F 8A1,2019/8/16,392944.0459694278
3,295.3630743299097,H7T 6R2,2019/9/1,409181.56244221417
5,293.55436853876967,H3V 8P4,2017/7/12,417221.7008692873
5,296.43412305476465,H0Y 4Y9,2018/3/19,393117.50839429756
5,298.6318909841396,H9T 3D0,2020/1/3,369529.2488426875
4,299.9496176219152,H6L 0Y2,2018/1/3,404021.6355951844
5,301.1991840805096,H9M 8E9,2019/1/12,401711.90458461543
3,303.8056269927826,H8W 6B4,2019/1/11,366449.5979686123
4,299.6561143373314,H9N 1R9,2017/2/3,395019.9683703925
5,297.33807020594315,H7Y 1S9,2020/9/25,438401.32441385195
4,300.63898799014794,H9P 6M2,2018/5/26,377610.2130689541
5,299.02086799308705,H8O 8S7,2020/7/15,385871.2752471982
5,299.53533032445034,H3L 0Z6,2019/10/13,405354.3600576285
5,299.71737807913803,H6X 8Z8,2017/7/19,423449.64123477973
5,292.25755889541233,H9S 9O4,2018/9/24,410518.6799336518
5,299.19967324921953,H9H 6V7,2019/9/27,430273.0563152416
4,297.79165927919183,H4G 0J5,2017/11/18,395932.3131747199
3,300.6065296233811,H4F 0V1,2017/9/24,366720.14883938094
3,301.7987312339615,H6Q 4C0,2017/2/2,401064.85744600097
4,299.48853661936096,H3W 6Q5,2019/4/19,426356.47976573865
4,305.0567376201391,H0B 3N0,2017/5/13,391409.99147580576
3,306.400720029131,H9Q 7I8,2020/6/5,409700.08012899046
5,304.6535426461885,H9N 5H3,2018/8/9,388463.4576627897
4,299.91328444387136,H2P 2U0,2019/10/26,415318.32024201425
5,302.8901254663305,H5Q 7S1,2018/9/23,416879.7945075407
4,303.2106123855955,H6Z 4Z2,2018/8/18,392654.25305686647
5,303.18508248000086,H9P 3O3,2020/11/18,404599.9157532924
4,303.4303363234096,H2S 4U5,2019/11/13,352987.2313900624
4,301.3968892145752,H7F 0L4,2020/9/19,411421.01177412743
3,304.25891637885593,H7H 0C8,2019/1/16,387790.76022193837
4,300.4580499115977,H3W 3O1,2018/11/14,432482.4778643134
5,298.17287447244576,H0T 5O9,2019/6/8,397590.8560792356
4,301.40465669706606,H0W 0S5,2018/7/8,429104.65658145864
3,304.97123121259233,H8C 6C7,2017/2/20,420649.853433588
3,299.2385437954215,H4D 8W7,2019/10/11,422155.07401400886
5,296.963174698083,H6D 7P8,2020/7/19,380228.18341963727
4,302.9344681115223,H5I 2Z0,2017/1/5,393647.10131941014
3,298.7933737733801,H0Z 8C1,2020/8/9,370727.27090253046
3,301.6101296576507,H7C 4X2,2017/8/20,389127.95688634156
5,301.76862671806924,H5T 4H4,2017/11/25,440181.4846229014
5,302.19896328193363,H9F 6R7,2020/11/20,370560.313127307
3,296.09494553158135,H6Y 1J8,2019/10/6,390660.2935614493
3,305.0812928718306,H9B 6S0,2018/2/7,394814.2583973905
5,295.09783868810945,H1M 0F0,2018/2/8,390434.59762119583
4,297.7762637148675,H2A 2W8,2018/6/15,390337.88360491086
3,305.09289373588916,H3Q 1S5,2019/9/13,401345.61035815533
5,304.4564497904534,H8B 3H6,2018/7/4,396985.9008261363
4,300.13382582658767,H6L 2Y7,2019/11/12,385546.5101984657
3,297.3031032601277,H3U 4O2,2019/5/3,420459.90753398463
4,298.1322598164189,H6Y 4V5,2017/4/5,409648.7666361115
5,298.6035056824108,H8C 7L0,2020/3/6,400547.0427445313
5,300.70893514722064,H7O 6O7,2020/5/2,404285.8865291355
4,298.0636662215712,H0Z 6M3,2019/3/12,425759.7643639246
5,300.06086237127056,H8V 5V2,2019/2/4,348769.4877517028
4,299.9545311110771,H5R 7T5,2017/10/14,414301.49687476346
3,299.76846438704814,H0C 6D2,2018/7/2,405488.5810465816
3,297.7574387221897,H8V 0G3,2017/2/20,422759.78398451314
3,299.2311544340762,H8Z 8O7,2017/5/11,394902.9275187121
5,298.13083408954054,H9B 2U1,2018/5/22,413404.2399687753
5,297.05630305036385,H9B 2V9,2017/6/14,383559.3669712084
3,299.76242867175336,H2Y 4M5,2018/8/8,400015.64727605035
5,300.6599064564877,H6V 0D0,2017/8/3,407897.00701551663
5,301.5807507437296,H5Z 8X5,2019/11/24,429018.04117950157
3,293.0751767095791,H7Z 5F7,2019/2/5,401492.2124166637
4,298.33122546789843,H5X 9F0,2019/4/25,372415.42411779164
4,299.6478822149012,H5H 4D5,2020/1/8,434681.50947125826
3,299.71246341053694,H7B 6L1,2018/8/11,391582.94098764687
5,297.5425027831042,H6C 6J6,2018/11/7,375532.90163897874
5,302.15553260324356,H4Q 4X9,2017/9/17,393760.10979554796
5,305.397596729682,H8P 6M6,2017/1/23,408685.9293355013
3,303.96749776627263,H3X 8P6,2019/9/20,399220.67038487503
4,301.1355403189854,H9M 3G3,2019/6/13,399268.1287149439
3,302.951839137356,H3S 9K6,2018/1/10,403970.1102231112
3,295.8707851082118,H2I 5O4,2018/10/20,445783.63123157877
3,301.05623727195416,H0R 3B3,2018/4/23,403221.1422173231
5,297.64511249935174,H2E 4V2,2019/6/22,366357.9638322422
5,297.6637233259839,H1H 1F9,2019/11/22,395112.3477408105
3,298.80651857245545,H6K 6T6,2017/7/12,424944.9450149364
4,300.5000780398787,H7L 5P7,2017/4/23,420647.7830927618
3,299.51995253722936,H2L 7Q3,2019/5/15,406931.2106874124
4,298.62658527222203,H4H 2R4,2017/9/9,374234.3860716945
4,304.6221583640511,H3Y 7P9,2020/1/21,440227.6697198526
5,303.1383493398369,H9U 9A1,2020/11/1,398337.94657543703
5,300.2375760188192,H9L 1W5,2019/3/3,404343.6197706122
3,301.0406563813556,H7U 1P1,2018/3/23,429272.42583163135
4,297.99748596895955,H3L 6M9,2018/5/13,390644.20064503927
5,299.1158404041072,H5C 9F7,2019/5/24,390670.3830564533
5,299.9243779435206,H5Y 2Y6,2019/7/16,403479.5786908158
5,301.04044268189966,H6Q 4N3,2019/1/25,409149.2809875064
5,299.81964425101694,H4M 0Z7,2018/10/16,411081.50018992415
5,308.7874136781876,H0P 2M4,2018/5/19,406905.19199576287
5,297.6119182955414,H5R 9O1,2019/9/25,406960.14179552667
3,303.11929539773115,H9C 3F7,2018/8/2,397149.01432401215
4,297.1514015297929,H5V 7E1,2017/6/22,349183.1619711165
3,299.1528093407569,H0Z 4B2,2020/1/14,394064.87392146187
4,301.8217686593697,H9U 2H2,2020/3/27,378780.2031217341
4,304.9323625622761,H8R 9V9,2019/3/21,398217.23816192657
5,300.8592305385151,H3S 2Z6,2017/2/26,372056.92323120125
4,299.01184381009494,H0H 3K2,2018/11/10,393782.2394423939
5,299.4990304985109,H3S 6I2,2017/8/6,407673.83143976214
5,295.9039775133315,H3O 6N9,2018/10/24,411302.9365888535
5,299.0762022857819,H9S 3I1,2018/5/26,384327.6919897928
3,300.4176805412697,H1T 5R3,2018/10/3,406182.667041033
5,302.24541164318117,H6E 0T9,2018/3/27,396832.2378490584
3,301.59198459084007,H1E 6L2,2018/9/11,393549.8062972333
4,300.52451559576593,H5K 9I9,2018/1/13,422412.31147721893
5,300.98099620037135,H9N 5E2,2019/5/12,379559.13908500044
3,298.4550714602537,H4D 2V9,2018/1/25,410901.7255045799
3,299.13208152079693,H5X 6R0,2019/7/20,409473.98792627914
5,301.84504407137376,H8K 3J7,2019/11/19,401790.5583404151
5,300.7084100979361,H5I 0K4,2020/5/12,405329.81741929176
3,303.4772106925574,H5G 3Y0,2018/6/8,413547.0631629173
4,297.4397447084111,H8G 7D1,2017/9/18,402038.7307013368
3,301.84280479333813,H8Z 3I6,2017/3/3,401460.9604837368
5,300.8985287462601,H9T 1O3,2019/9/21,412443.8227519745
4,299.33107784153356,H3H 2A2,2017/9/17,413580.9824273487
5,296.8252170669701,H3P 9S5,2019/10/22,414734.93078898906
3,297.4581463905805,H8Y 7N8,2018/4/10,387952.6864893483
3,300.3910284461205,H4F 2D0,2018/10/4,427583.64214740065
3,298.1904758965983,H6I 9V0,2020/3/18,408519.06786046503
4,299.9827606456371,H0G 4T6,2019/5/22,416441.77184723894
4,300.4701335361493,H8O 7O8,2019/11/21,425711.4612977365
3,297.76315043035095,H3T 6H7,2020/2/26,432521.26566425525
3,301.57081091563987,H1I 3P2,2020/8/7,377475.9311044202
4,301.66652120630573,H3L 5H7,2018/1/18,381205.6337189534
3,307.46973741142784,H4R 9T8,2018/8/15,410929.003953899
4,301.6179666166457,H5K 2H9,2018/7/19,383100.51088041946
3,302.41460911949423,H5N 1F0,2017/2/1,414604.06696367677
3,301.7401620929974,H8F 9Q4,2020/6/26,393004.1176306548
4,301.5530695187199,H9B 1N0,2017/1/26,406999.2810913239
3,302.0706279885678,H2J 8N9,2019/5/14,401565.5423341276
